,company_name,company_url
4325,ویستا صنعت آریا,https://jobinja.ir/companies/vista-sanat-aria/jobs
4326,کیمیا گستر آداک,https://jobinja.ir/companies/kimia-gostar-adak/jobs
4327,مؤسسه سفیر گفتمان شعبه اصفهان,https://jobinja.ir/companies/safir-gofteman-1/jobs
4328,آرمان اقتصاد مهام,https://jobinja.ir/companies/armaneghtesadmaham/jobs
4329,ایمن سپهر سفیران,https://jobinja.ir/companies/imen-sepehr-safiran/jobs
4330,آسان رسان انرژی توان,https://jobinja.ir/companies/asanrasanenergytavan/jobs
4331,شرکت آرسین سلامت فارمد,https://jobinja.ir/companies/arsin-salamat-pharmed/jobs
4332,هیئت ورزشی نجات غریق و غواصی,https://jobinja.ir/companies/heyat/jobs
4333,هلواکس,https://jobinja.ir/companies/huluex/jobs
4334,توسعه آتراویژن فردا,https://jobinja.ir/companies/atra-vision-co/jobs
4335,فیروزه نگین نقش جهان,https://jobinja.ir/companies/firooze-negin-naghshe-jahan/jobs
4336,پندار رخ آرای (کئون ایران),https://jobinja.ir/companies/keune-haircosmetics-iran/jobs
4337,ترخیص کارا,https://jobinja.ir/companies/tarkhiskara/jobs
4338,ابزار صنعت دادگران,https://jobinja.ir/companies/abzar-sanat-dadgaran/jobs
4339,فرساشیمی,https://jobinja.ir/companies/farsa-chimie/jobs
4340,گروه ماورای فنون,https://jobinja.ir/companies/mavaraye-fonoon/jobs
4341,اوبریران,https://jobinja.ir/companies/uberirun/jobs
4342,IRANEX Games,https://jobinja.ir/companies/accogames/jobs
4343,مرکز دوره های مدیریتی,https://jobinja.ir/companies/center-management-courses/jobs
4344,گاما(توسعه افزاره ویرا),https://jobinja.ir/companies/gama-14/jobs
4345,متاتاپ,https://jobinja.ir/companies/metatop-1/jobs
4346,مکبر پرستیژ,https://jobinja.ir/companies/prestige-mokabber/jobs
4347,رها سیمرغ ایرانیان,https://jobinja.ir/companies/arzunex/jobs
4348,حامی پردازان اعتماد,https://jobinja.ir/companies/hami-pardazan-etemad-2/jobs
4349,گروه مهندسی بازرگانی الکتریک کالا توسعه صنعت,https://jobinja.ir/companies/elecrtikala/jobs
4350,راژکس,https://jobinja.ir/companies/rajex/jobs
4351,نامداران ترابر,https://jobinja.ir/companies/namdaran-tarabar/jobs
4352,رستاک سیستم,https://jobinja.ir/companies/rastak-system/jobs
4353,شوفاژایران,https://jobinja.ir/companies/shofazhiran-2/jobs
4354,املاک تیم ممتاز,https://jobinja.ir/companies/momtaz-team/jobs
4355,برنا تجارت پاپیروس,https://jobinja.ir/companies/borna-tejarat-papirus/jobs
4356,کمان,https://jobinja.ir/companies/kaman-2/jobs
4357,مرکز علوم شناختی صدرا,https://jobinja.ir/companies/sadra-39/jobs
4358,روژا گروپ,https://jobinja.ir/companies/eiliya/jobs
4359,البرز بهسم,https://jobinja.ir/companies/alborzbehsam-1/jobs
4360,لیزینگ و رفاه فرهنگیان,https://jobinja.ir/companies/leasing-refah-farhangian/jobs
4361,ویلا پخش پارسیان,https://jobinja.ir/companies/vila-pakhsh/jobs
4362,افرا تجارت آدنيس,https://jobinja.ir/companies/ararat-5/jobs
4363,گروه آموزشی پیشگامان فردا,https://jobinja.ir/companies/pishgamanfarda-group/jobs
4364,اسنپ مارکت پرو,https://jobinja.ir/companies/snappmarket-pro/jobs
4365,حساب آسا پارسیان,https://jobinja.ir/companies/hesab-asa-parsian-1/jobs
4366,گروه صنعتی نیکو,https://jobinja.ir/companies/nikoogroup-1/jobs
4367,بهین پایای پاسارگاد,https://jobinja.ir/companies/behinpayayepasargad/jobs
4368,دیلمون,https://jobinja.ir/companies/dilmon-1/jobs
4369,ایده های تجارت هوشمند سیمرغ,https://jobinja.ir/companies/sibitec/jobs
4370,نگارآیین,https://jobinja.ir/companies/negaraeen/jobs
4371,یوکاوی,https://jobinja.ir/companies/yookavi/jobs
4372,مرکز درمان در منزل دَم,https://jobinja.ir/companies/dam/jobs
4373,تجربه تجارت ماندگار,https://jobinja.ir/companies/tajrobeh-tejarat-mandegar/jobs
4374,تاج کالا,https://jobinja.ir/companies/tajkalaa-1/jobs
4375,طلایه دار هنر ایرانیان,https://jobinja.ir/companies/honariranian/jobs
4376,فن آوری رایان داده اطلس فردا,https://jobinja.ir/companies/fan-avari-rayan-dade-atlas-farda/jobs
4377,اکسوینو,https://jobinja.ir/companies/exwino/jobs
4378,مهندسی رسام تجارت ورنا,https://jobinja.ir/companies/rasamtejaratvarna/jobs
4379,وانیشا,https://jobinja.ir/companies/vanisha-4/jobs
4380,به آوران آویژه الوند,https://jobinja.ir/companies/behavaran-avizheh/jobs
4381,موبایل 7,https://jobinja.ir/companies/pezhvak-hamrah-system/jobs
4382,آیریک بازرگان راه ابریشم,https://jobinja.ir/companies/ayrik-bazargan/jobs
4383,کیمیا پردیس تجهیز اسپادانا,https://jobinja.ir/companies/kimiapardis-tajhiz-espadana/jobs
4384,گروه روستار,https://jobinja.ir/companies/roostar-group/jobs
4385,کاسپین پارت,https://jobinja.ir/companies/caspianpart/jobs
4386,همداد سامانه های نوآفرین,https://jobinja.ir/companies/hamdad-startups/jobs
4387,سوفا مبل,https://jobinja.ir/companies/sofamobl/jobs
4388,آواکست,https://jobinja.ir/companies/avacast-learning/jobs
4389,درمانگاه شبانه روزی دارالشفاء,https://jobinja.ir/companies/shefa/jobs
4390,پتروگوهر آریا,https://jobinja.ir/companies/pga-1/jobs
4391,داکسون,https://jobinja.ir/companies/daxon/jobs
4392,مجتمع فنی تهران(باملند),https://jobinja.ir/companies/tehran-institute-of-technology-9/jobs
4393,بهشتی,https://jobinja.ir/companies/beheshti-1/jobs
4394,گروه فانت (فن‌آوری نظارت تصویر),https://jobinja.ir/companies/fanet-group/jobs
4395,ارژنگ رابین دانوش,https://jobinja.ir/companies/arjang-rabin-danoosh/jobs
4396,سی بی ران,https://jobinja.ir/companies/cbiran/jobs
4397,آساک اوج کوشا,https://jobinja.ir/companies/asak-oj-koosha/jobs
4398,کیمیاگران جوان,https://jobinja.ir/companies/kimiagaranjavan/jobs
4399,سام اکسون,https://jobinja.ir/companies/samexxon-3/jobs
4400,خانه و معماری,https://jobinja.ir/companies/khane-va-memari/jobs
4401,آکادمی نادر تیموری,https://jobinja.ir/companies/nader-teymouri-academi/jobs
4402,پندتک (کنترل توزین پند),https://jobinja.ir/companies/pandtec-control-tozin-pand/jobs
4403,اعتماد کالا,https://jobinja.ir/companies/eatemadkala/jobs
4404,یاس,https://jobinja.ir/companies/yas-18/jobs
4405,کلینیک دکتر براتی,https://jobinja.ir/companies/dr-barati/jobs
4406,بهشت سیر مراد,https://jobinja.ir/companies/amoraseir/jobs
4407,یکتا کارن بهشاد,https://jobinja.ir/companies/yekta-karen-behshad/jobs
4408,بتن شیمی خاتم,https://jobinja.ir/companies/betonchimi/jobs
4409,فرهام پویش,https://jobinja.ir/companies/farham-pooyesh/jobs
4410,اکسیر دانش آبادیس,https://jobinja.ir/companies/exir-danesh-abadis-1/jobs
4411,آب پالایش آراکیا,https://jobinja.ir/companies/abpalayesharakia/jobs
4412,ایلیا سیستم ایرانیان,https://jobinja.ir/companies/ilia-system-iranian/jobs
4413,بنکداری مواد غذایی حدادی,https://jobinja.ir/companies/bonakdari-hadadi/jobs
4414,توسعه فناوران بهین فردا,https://jobinja.ir/companies/behinfarda/jobs
4415,تیس کار ماشین کد 2125,https://jobinja.ir/companies/tys-car-machine/jobs
4416,تعمیرآنلاین,https://jobinja.ir/companies/tamironline-1/jobs
4417,فروشگاه لباس کودک پاندا,https://jobinja.ir/companies/panda-1/jobs
4418,بورس اورجینال,https://jobinja.ir/companies/bourse-original/jobs
4419,دیجی سامان,https://jobinja.ir/companies/digisaman/jobs
4420,بازرگانی رایان,https://jobinja.ir/companies/rayan-tereding/jobs
4421,الکمارکتنیگ,https://jobinja.ir/companies/elecmarketing/jobs
4422,سینا صنعت آرامیس,https://jobinja.ir/companies/sina-sanat-aramis/jobs
4423,سینا انرژی مدار,https://jobinja.ir/companies/sina-energy/jobs
4424,فروشگاه باران مارکت,https://jobinja.ir/companies/mahrooz-1/jobs
4425,تولید منابع تغذیه الکترونیک,https://jobinja.ir/companies/tolide-manabe-taghzie-electronic/jobs
4426,نیل مدیا,https://jobinja.ir/companies/nilmedia-1/jobs
4427,به آوران آرش,https://jobinja.ir/companies/beh-avaran-arash-3/jobs
4428,ایرانیان صنعت پادیر ماندگار,https://jobinja.ir/companies/padir-mandegar/jobs
4429,پلاستیک ماشین الوان,https://jobinja.ir/companies/pma-2/jobs
4430,شرکت توسعه کسب و کار نیاسا,https://jobinja.ir/companies/amir-taghati/jobs
4431,آیفونچی,https://jobinja.ir/companies/iphonechi-1/jobs
4432,توانگران سپهر فردا جم,https://jobinja.ir/companies/tavangaran-sepehr-farda-jam-1/jobs
4433,دبستان غیر انتفاعی ولیعصر,https://jobinja.ir/companies/dabestan-2/jobs
4434,بارکاولجستیک,https://jobinja.ir/companies/barkavlogistic/jobs
4435,پترو ویرا,https://jobinja.ir/companies/petro-vira/jobs
4436,مدیفا,https://jobinja.ir/companies/medifa/jobs
4437,صنم پرو,https://jobinja.ir/companies/sanam-pro/jobs
4438,خدمتگزاران,https://jobinja.ir/companies/khedmatgozaran-3/jobs
4439,دُنا آفرین فدک,https://jobinja.ir/companies/dona-afarin-fadak/jobs
4440,آکادمی سلامت روان شکوه یوسفی,https://jobinja.ir/companies/shokuh-yousefi-mental-health-academy/jobs
4441,نادین گسترالوند,https://jobinja.ir/companies/nadingostaralvand/jobs
4442,البرز شیمی,https://jobinja.ir/companies/alborzchem/jobs
4443,فناوری مصالح و ساختمان خشت آسیا,https://jobinja.ir/companies/adobe-asia-building-materials-and-technology/jobs
4444,ساینا الکتریک,https://jobinja.ir/companies/sayna-electric/jobs
4445,گروه ساختمانی راز,https://jobinja.ir/companies/raazgroup/jobs
4446,هاست دی ال,https://jobinja.ir/companies/hostdl/jobs
4447,ملک چی,https://jobinja.ir/companies/melkchi-1/jobs
4448,فرا دانش آراد ایرانیان,https://jobinja.ir/companies/fara-danesh/jobs
4449,تجارت چوب سورین سازه,https://jobinja.ir/companies/tejarat-choob-soorin-sazeh/jobs
4450,مهام توسعه ماندگار,https://jobinja.ir/companies/maham-tousee-mandegar/jobs
4451,بولوت تکین چابک,https://jobinja.ir/companies/bulut-takin-chabok/jobs
4452,اقتصاد بیدار الماس کاران مشهد,https://jobinja.ir/companies/eqtesade-bidare-almaskaran-mashhad/jobs
4453,تولید مواد اولیه داروپخش,https://jobinja.ir/companies/temad-2/jobs
4454,سایتال ساخت,https://jobinja.ir/companies/saytal-sakht-3/jobs
4455,شبکه البرز پویا پندار,https://jobinja.ir/companies/alborzpouyapendar/jobs
4456,گردشگری ایوان هفت اقلیم,https://jobinja.ir/companies/eivaan-haft-eghlim/jobs
4457,ساکسون دریلینگ,https://jobinja.ir/companies/saxon-drilling-trading-co/jobs
4458,لیماک,https://jobinja.ir/companies/limak-3/jobs
4459,موسسه توسعه ارتباطات بازاریابی سلام کسب وکار,https://jobinja.ir/companies/hello-business/jobs
4460,فمیلی کید,https://jobinja.ir/companies/family-kid/jobs
4461,طرح و ساخت نگراندیش,https://jobinja.ir/companies/negar-andish-epc-co/jobs
4462,ویوا,https://jobinja.ir/companies/vivacemento/jobs
4463,کلینیک دکتر امینی,https://jobinja.ir/companies/dr-amini-clinic/jobs
4464,نوپا تجارت آسیا,https://jobinja.ir/companies/asiastartup/jobs
4465,گروه اطلس,https://jobinja.ir/companies/atlas-group-3/jobs
4466,ویزبل وب,https://jobinja.ir/companies/visible-web/jobs
4467,گیتی پویان آذر,https://jobinja.ir/companies/gitipouyan-azar/jobs
4468,گروه باوند,https://jobinja.ir/companies/bavand/jobs
4469,پارس خواب,https://jobinja.ir/companies/parskhab/jobs
4470,نشان,https://jobinja.ir/companies/ooneshan/jobs
4471,مطب دکتر صابری,https://jobinja.ir/companies/dr-saberi/jobs
4472,گروه کانکت شریف (سامانه‌های هوشمند سپهر شریف),https://jobinja.ir/companies/konect-intelligent-solutions/jobs
4473,بهینه سازان هوشمند آرکا البرز,https://jobinja.ir/companies/behine-sazan-houshmand-arka-alborz/jobs
4474,صنایع غذایی گلها,https://jobinja.ir/companies/golha-food/jobs
4475,بی بی شاپ,https://jobinja.ir/companies/bbshop/jobs
4476,نمایندگی بیمه سامان ۱۵۰۸۶,https://jobinja.ir/companies/saman-insurance-agency-222/jobs
4477,ارتباطات هوشمند هویار,https://jobinja.ir/companies/ertebatat-hoshmand-hooyar/jobs
4478,موسسه هنری همای هنر,https://jobinja.ir/companies/homayehonar/jobs
4479,کلینیک دلادیس,https://jobinja.ir/companies/deladis-clinic/jobs
4480,راه روشن,https://jobinja.ir/companies/raheroshan-1/jobs
4481,ستاره آبی دریای خروشان,https://jobinja.ir/companies/bsl/jobs
4482,فناوران دانش هوش مصنوعی هیوا,https://jobinja.ir/companies/heyva-ai/jobs
4483,نوین پرشین,https://jobinja.ir/companies/novinpersian/jobs
4484,مشاوران بهسازی نوسازی انرژی,https://jobinja.ir/companies/moshaveran-behsazi-nosazi-energy/jobs
4485,ناحیه ۲۲,https://jobinja.ir/companies/district-22/jobs
4486,تریتکس,https://jobinja.ir/companies/3Tex/jobs
4487,کلینیک زیبایی ماندگار اپال,https://jobinja.ir/companies/opal-3/jobs
4488,فرآورده های گوشتی تانیس,https://jobinja.ir/companies/tanis-meat-production-company/jobs
4489,گلرنگ پخش,https://jobinja.ir/companies/golrang-pakhsh-1/jobs
4490,چاپ نوین,https://jobinja.ir/companies/chapenovin/jobs
4491,موسسه های مهاجر,https://jobinja.ir/companies/himohajer/jobs
4492,درنیکا مدرن پارس,https://jobinja.ir/companies/dornika-modern-pars-1/jobs
4493,ایده آل پردازش دایا,https://jobinja.ir/companies/ideal-pardazesh-daya-1/jobs
4494,هیوامی,https://jobinja.ir/companies/hivami/jobs
4495,مدیریت سرمایه بتا,https://jobinja.ir/companies/alpha-capital/jobs
4496,مطب دندانپزشکی دکتر زمانیان,https://jobinja.ir/companies/matab-dandanpezeshki-4/jobs
4497,پیشرو,https://jobinja.ir/companies/pishro-21/jobs
4498,دیپی فاپکو,https://jobinja.ir/companies/fapco-2/jobs
4499,آسین صنعت ماهان,https://jobinja.ir/companies/asin-sanat-mahan/jobs
4500,فرآیند ارقام پرداز,https://jobinja.ir/companies/farayand-argham-pardaz/jobs
4501,هوشمند پارسیان پردیس,https://jobinja.ir/companies/hoshmand-parsian-pardis/jobs
4502,مفتول فولکا,https://jobinja.ir/companies/foulka-wire/jobs
4503,سهامی آرد سنندج,https://jobinja.ir/companies/sanandaj-flour-company/jobs
4504,همیاران امیدآتیه دانا,https://jobinja.ir/companies/hamyaran-omid-atie-dana/jobs
4505,آریا پارت رفسنجان سپهر,https://jobinja.ir/companies/aria-part-rafsanjan-sepehr/jobs
4506,سرامیک های صنعتی اردکان (سهامی عام),https://jobinja.ir/companies/ardakan-industrial-ceramics-a-i-c/jobs
4507,فروشگاه پاکوچولو,https://jobinja.ir/companies/pakocholo/jobs
4508,توسعه صنعت بوقلمون پارس,https://jobinja.ir/companies/pars-turkey-industry-development/jobs
4509,شهر فروش آرین,https://jobinja.ir/companies/salecity/jobs
4510,بنیان سلامت کسری,https://jobinja.ir/companies/bonyan-salamat-kasra-1/jobs
